ID,sku,name
1325,SONZ5C001,"For Sony Xperia Z5 Compact E5823 LCD Black"
1324,SONZ3P008,"For Sony Xperia Z3 Plus Lcd White Original New"
1323,SONZ3P007,"For Sony Xperia Z3 Plus LCD Black Original New"
1322,SONZ3P006,"For Sony Xperia Z3 Plus/Z4  Coaxial Cable for Antenna"
1321,SONZ3P005,"For Sony Xperia Z3 Plus LCD With Frame Original Gold"
1320,SONZ3P003,"For Sony Xperia Z3 Plus Sensor Flex with Microphone"
1319,SONZ3P002,"For Sony Xperia Z3 Plus Earpice"
1318,SONZ3C05,"For Sony Xperia Z3 Compact Coaxial Cable for Antenna"
1317,SONZ3C04,"For Sony Xperia Z3 Compact LCD With Frame Original White"
1316,SONZ3C03,"For Sony Xperia Z3 Compact LCD With Frame Original Black"
1315,SONZ3C02,"For Sony Xperia Z3 Compact LCD With Frame Original Green"
1314,SONZ3C01,"For Sony Xperia Z3 Compact LCD With Frame Original Red"
1313,SONZ1C05,"For Sony Xperia Z1 Compact SIM Card Reader"
1312,SONZ1C04,"For Sony Xperia Z1 Compact Loud speaker"
1311,SONZ1C03,"For Sony Xperia Z1 Compact Audio Jack"
1310,SONZ1C02,"For Sony Xperia V/Z/Z1 Compact Ear Sperker"
1309,SONZ1C01,"For Sony Xperia Z1 Compact Front Camera"
1308,SONZ01,"For Sony Xperia Z LCD Complete Black L 36h Original New"
1307,SONXP04,"For Sony Xperia X Performance LCD Complete Pink"
1306,SONXP02,"For Sony Xperia X Performance LCD Complete White"
1305,SONXP01,"For Sony Xperia x Performance LCD Complete Black"
1304,SONXA23,"For Sony Xperia XA Power Volume Flex"
1303,SONXA22,"For Sony Xperia XA Power Volume Button"
1302,SONXA20,"For Sony Xperia XA Back Camera"
1301,SONXA19,"For Sony Xperia XA Micro USB Connector"
1300,SONXA12,"For Sony Xperia XA Sim Tray"
1299,SONXA10,"For Sony Xperia XA NFC Antenna"
1298,SONXA08,"For Sony Xperia XA Battery Cover Black"
1297,HWP10LITE202,"For Huawei P10 Lite LCD Screen Display With Touch Screen Digitizer Assembly-OEM Gold"
1296,SONXA07,"For Sony Xperia XA Battery Cover White"
1295,SONXA06,"For Sony Xperia XA Battery Cover Rose"
1294,hwp10lite201,"For Huawei P10 Lite  LCD Screen Display With Touch Screen Digitizer Assembly - OEM Black"
1293,SONXA05,"For Sony Xperia XA Battery Cover Gold"
1292,4897058385854,"For iPhone 7 3D Full Cover Tempered Glass Screen Protector Gold"
1291,4897058385847,"For iPhone 7 Plus 3D Full Cover Tempered Glass Screen Protector White"
1290,4897058385830,"For iPhone 7 Plus 3D Full Cover Tempered Glass Screen Protector Black"
1289,4897058385823,"For iPhone 7 3D Full Cover Tempered Glass Screen Protector White"
1288,4897058385816,"For iPhone 7 3D Full Cover Tempered Glass Screen Protector Black"
1285,6P521B,"For iPhone 6 Plus LCD Display OEM(COG)White With Small Parts"
1284,6G88,"For iPhone 6 LCD Display OEM(SC) White"
1283,5S66,"For iPhone 5S LCD Display OEM(SC) White"
1281,samg900f10,"For Samsung SM-G900F Galaxy S5 - Home Button Complete White"
1280,SAMG900F09,"For Samsung SM-G900F Galaxy S5 - Home Button Complete Black"
1279,ONE1223,"For OnePlus One (A0001) - Volume Flex-Cable"
1278,HWP10PLUS021,"For Huawei P10 Plus - Battery"
1277,one5025,"For OnePlus 5 (A5000) - Micro Flex-Cable"
1276,ONE5024,"For OnePlus 5 (A5000) - Motherboard Flex Cable"
1275,IPAR3032,"For iPad Air 3 - Original Battery"
1274,SAMA520F082,"For Samsung SM-A520F Galaxy A5 2017 - Back Cover Blue"
1273,sama520f04,"For Samsung SM-A520F A5 2017 Back cover gold"
1272,sama520f02,"For Samsung A5 2017 back cover black with emie no"
1271,sama320f082,"For Samsung SM-A320F Galaxy A3 2017 - Back Cover Blue"
1270,"SAMA320F04 ","For Samsung SM-A320F A3 2017 Back cover  gold"
1269,SAMA320F081,"For Samsung SM-A320F Galaxy A3 2017 - Back Cover Pink"
1268,sama320f02,"For Samsung A3 2017 back cover black with emie no"
1267,SM676,"For Samsung S5 Neo Charge Connector"
1266,SAMG955F14,"For Samsung SM-G955F Galaxy S8 Plus - Back Cover Blue"
1265, SAMG955F13,"For Samsung SM-G955F Galaxy S8 Plus - Back Cover Violet"
1264,samg955f12,"For Samsung SM-G955F Galaxy S8 Plus - Back Cover Sliver"
1263,SAMG955F11,"For Samsung SM-G955F Galaxy S8 Plus - Back Cover Black"
1262,SAMG935F30,"For Samsung SM-G935F S7 Edge back cover black with emie no"
1261,SAMG935F12,"For Samsung SM-G935F S7 Edge Back Cover Sliver"
1260,samg930f33,"For Samsung SM-G930F S7 Back Cover Silver"
1259,LGG6083,"For LG H870 G6 - Battery Cover Black"
1258,LGG6082,"For LG H870 G6 - Battery Cover White"
1257,lgg6081,"For LG H870 G6 - Battery Cover Platinum"
1256,samg950f023bu,"For Samsung SM-G950F Galaxy S8 - Sim / SD Card Tray Blue"
1255,samg935f021,"For Samsung SM-G935F Galaxy S7 Edge - Coaxial Cable 62.5mm"
1254,samg930f121,"For Samsung SM-G930F Galaxy S7 - Sensor Flex-Cable"
1253,samg930f024pk,"For Samsung SM-G930F Galaxy S7 - Sim / SD Card Tray Pink / Gold"
1252,samg930f023,"For Samsung SM-G930F Galaxy S7 - Power Key Flex-Cable"
1251,samg930f022,"For Samsung SM-G930F Galaxy S7 - Coaxial Cable 89mm"
1250,lgg6023bk,"For LG H870 G6 - Fingerprint Sensor Flex Complete Black"
1249,lgg6022,"For LG H870 G6 - Ear Speaker Flex-Cable"
1248,lgg6021,"For LG H870 G6 - Buzzer / Loud-Speaker Box"
1247,hwp9023,"For Huawei Honor 8 / P9 Ear Speaker"
1246,SAMA320F035,"For Samsung SM-A320F A3(2017)- Back Camera Cover Blue"
1244,"SAMA320F034 ","For Samsung SM-A320F A3(2017)- Sim Card Tray Pink"
1243,SAMA320F033,"For Samsung SM-A320F A3(2017)- Sim Card Tray Gold"
1242,SAMA320F030,"For Samsung SM-A320F A3(2017)- Home Button Flex Pink"
1241,SAMA320F028,"For Samsung SM-A320F A3(2017)- Home Button Flex Blue"
1240,SAMA320F027,"For Samsung SM-A320F A3(2017)- Home Button Flex Black"
1239,SAMA320F025,"For Samsung SM-A320F A3(2017)- Audio Flex-Ear Jack"
1238,SAMA320F024,"For Samsung SM-A320F A3(2017)- Earpiece"
1237,SAMA320F023,"For Samsung SM-A320F A3(2017)- Vibrator"
1236,SAMA320F021,"For Samsung SM-A320F A3(2017)- Back Camera"
1235,SAMA320F06,"For Samsung SM-A320F Galaxy A3 2017 - Back Camera Cover Gold"
1234,SAMA320F05,"For Samsung SM-A320F Galaxy A3 2017 - Back Camera Cover Black"
1233,OPO20,"For One Plus 3 Sim Card Tray Black"
1232,ONE5030,"For OnePlus 5 (A5000) - Charger Flex"
1231,ONE5029,"For OnePlus 5 (A5000) - Home Button Flex Black"
1230,ONE5026,"For OnePlus 5 (A5000) - Sim Card Tray Black"
1229,"ONE5021 ","For OnePlus 5 (A5000) - Power Key Flex-Cable"
1228,"ONE3222 ","For OnePlus 3 (A3003) - Vibra Motor + Flex"
1227,ONE3022,"For OnePlus 3 (A3003) - Home Button Flex Complete + Fingerprint Sensor White"
1226,ONE3021,"For OnePlus 3 (A3003) - Camera Lens"
1225,ONE2221,"For OnePlus 2 (A2003) - Flex Board + Vibra Motor + Microphone"
1224,ONE2122,"For OnePlus 2 (A2003) - Touch Key Flex-Cable"
1223,"ONE2121 ","For OnePlus 2 (A2003) - Power /Volume Button"
1222,ONE2025,"For OnePlus 2 (A2003) - Ear Speaker"
1221,"ONE2024 ","For OnePlus 2 (A2003) - Home Button Flex Complete + Fingerprint Sensort"
1220,ONE2023,"For OnePlus 2 (A2003) - USB Type-C Connector Flex-Cable"
1219,ONE2022,"For OnePlus 2 (A2003) - Camera Module (Front) 5MP"
1218,ONE1222,"For OnePlus One (A0001) - Power Key Flex-Cable"
1217,HWP10131,"For Huawei P10 - Antenna Cable"
1216,HWP10130,"For Huawei P10 - Audio Flex-Ear Jack"
1215,"HWP10129 ","For Huawei P10 - Sim Card Tray Gold"
1214,HWP10128,"For Huawei P10 - Sim Card Tray Black"
1213,HWP10PLUS122,"For Huawei P10 Plus - Sim Card Tray Gold"
1212,HWP10LITE121,"For Huawei P10 Lite - Antenna Cable"
1211,HWMATE9PRO131,"For Huawei Mate9 Pro - Sim Card Tray Black"
1210,HWMATE9PRO130,"For Huawei Mate9 Pro - Sim Card Tray Gold"
1209,HWMATE9PRO129,"For Huawei Mate9 Pro - Front Camera"
1208,HWMATE9PRO128,"For Huawei Mate9 Pro - Audio Flex-Ear Jack"
1207,"HWMATE9PRO127 ","For Huawei Mate9 Pro - Vibrator"
1206,HWMATE9PRO126,"For Huawei Mate9 Pro - Earpiece"
1205,HWMATE9PRO125,"For Huawei Mate9 Pro - Antenna Cable"
1204,HWMATE9PRO122,"For Huawei Mate9 Pro - Power Flex"
1203,HWMATE9PRO121,"For Huawei Mate9 Pro - Charger Flex"
1202,SAMG955F026,"For Samsung SM-G955F Galaxy S8 Plus - Buzzer / Loud-Speaker Box"
1201,SAMA520F033,"For Samsung SM-A520F A5(2017)- Sim Card Tray Pink"
1200,SAMA520F030,"For Samsung SM-A520F A5(2017)- Sim Card Tray Black"
1199,SAMA520F029,"For Samsung SM-A520F A5(2017)- Home Button Flex Pink"
1198,SAMA520F025,"For Samsung SM-A520F A5(2017)- Audio Flex-Ear Jack"
1197,"SAMA520F07 ","For Samsung SM-A520F Galaxy A5 2017 - Charger Connector"
1196,IPAR3121,"For iPad Air 3 - Speaker"
1195,IPAR3031,"For iPad Air 3 - GPS Flex"
1194,IPAR3030,"For iPad Air 3 - Wifi Flex"
1193,IPAR3029,"For iPad Air 3 - Home Button Flex Gold"
1192,IPAR3028,"For iPad Air 3 - Home Button Flex White"
1191,IPAR3027,"For iPad Air 3 - Home Button Flex Black"
1190,IPAR3026,"For iPad Air 3 - Sim Flex"
1189,IPAR3025,"For iPad Air 3 - Audio Flex-Ear Jack White"
1188,IPAR3024,"For iPad Air 3 - Audio Flex-Ear Jack Black"
1187,IPAR3023,"For iPad Air 3 - Front Camera"
1186,IPAR3022,"For iPad Air 3 - Charger White"
1185,IPAR3021,"For iPad Air 3 - Charger Black"
1184,one5081,"For OnePlus 5 (A5000) - Front Frame"
1183,HWP10125,"For Huawei P10 - Earpiece"
1182,HUAP905,"For Huawei P9 and Honor 8 Battery"
1181,f210906,"For LG G2 EAC62058701 battery (original)"
1180,EAC63079601,"For LG Nexus 5X Battery BL-T19 Original"
1179,hwp10lite125,"For Huawei P10 Lite - Home Button Flex White"
1178,sama320f032,"For Samsung SM-A320F A3(2017)- Sim Card Tray Blue"
1177,sama320f031,"For Samsung SM-A320F A3(2017)- Sim Card Tray Black"
1176,sama320f029,"For Samsung SM-A320F A3(2017)- Home Button Flex Gold"
1175,sama320f026,"For Samsung SM-A320F A3(2017)- Sensor"
1174,sama320f022,"For Samsung SM-A320F A3(2017)- Front Camera"
1173,sama320f07,"For Samsung SM-A320F Galaxy A3 2017 - Charger Connector"
1172,one5028,"For OnePlus 5 (A5000) - Front Camera"
1171,one5027,"For OnePlus 5 (A5000) - Singal Cable"
1170,ONE5023,"For OnePlus 5 (A5000) - Speaker"
1169,one5022,"For OnePlus 5 (A5000) - Volume Flex-Cable"
1168,one3221,"For OnePlus 3 (A3003) - Touch Key Flex-Cable"
1167,one2021,"For OnePlus 2 (A2003) - Buzzer / Loud-Speaker"
1166,one1221,"For OnePlus One (A0001) - Micro USB Connector Flex-Cable"
1165,HWP10127,"For Huawei P10 - Motherboard Flex Cable"
1164,HWP10126,"For Huawei P10 - Vibrator"
1163,HWP10124,"For Huawei P10 - Front Camera"
1162,HWP10123,"For Huawei P10 - Back Camera"
1161,HWP10122,"For Huawei P10 - Speaker"
1160,HWP10121,"For Huawei P10 - Power Flex"
1159,HWP10PLUS121,"For Huawei P10 Plus - Motherboard Flex Cable"
1158,HWP10LITE128,"For Huawei P10 Lite - Home Button Flex Blue"
1157,HWP10LITE127,"For Huawei P10 Lite - Home Button Flex Pink"
1156,HWP10LITE126,"For Huawei P10 Lite - Home Button Flex Gold"
1155,HWP10LITE124,"For Huawei P10 Lite - Home Button Flex Black"
1154,HWP10LITE123,"For Huawei P10 Lite - Speaker"
1153,hwp10lite122,"For Huawei P10 Lite - Motherboard Flex Cable"
1152,hwmate9pro124,"For Huawei Mate9 Pro - Motherboard Flex Cable"
1151,huah711,"For Huawei Honor 7 Battery Original"
1150,6sp202,"For iPhone 6S Plus LCD Display Original Assembled White"
1149,6sp201,"For iPhone 6S Plus LCD Display Original Assembled Black"
1148,sama520f028,"For Samsung SM-A520F A5(2017)- Home Button Flex Gold"
1147,sama520f027,"For Samsung SM-A520F A5(2017)- Home Button Flex Blue"
1146,sama520f024,"For Samsung SM-A520F A5(2017)- Earpiece"
1145,sama520f023,"For Samsung SM-A520F A5(2017)- Vibrator"
1144,sama520f022,"For Samsung SM-A520F A5(2017)- Front Camera"
1143,sama520f021,"For Samsung SM-A520F A5(2017)- Back Camera"
1142,sama520f06,"For Samsung SM-A520F Galaxy A5 2017 - Back Camera Cover Gold"
1141,sama520f05,"For Samsung SM-A520F Galaxy A5 2017 - Back Camera Cover Black"
1140,hwp10lite083,"For Huawei P10 Lite - Back Cover Gold"
1139,HWP10LITE082,"For Huawei P10 Lite - Back Cover White"
1138,HWP10LITE081,"For Huawei P10 Lite - Back Cover Black"
1137,SAMG950F022,"For Samsung SM-G950F Galaxy S8 - Coaxial Cable f. Antenna 70.5mm"
1136,SAMG950F021,"For Samsung SM-G950F Galaxy S8 - Coaxial Cable f. Antenna 50mm"
1135,SAMG935F42,"For Samsung SM-G935F Galaxy S7 Edge - Volume Flex-Cable"
1134,SAMG935F41,"For Samsung SM-G935F Galaxy S7 Edge - Sensor Flex-Cable"
1133,SAMG935F40,"For Samsung SM-G935F Galaxy S7 Edge - Sim / SD Card Tray Rose Gold"
1132,SAMG935F39,"For Samsung SM-G935F Galaxy S7 Edge - Sim / SD Card Tray Black"
1131,SAMG935F022,"For Samsung SM-G935F Galaxy S7 Edge - Coaxial Cable 97mm"
1130,SAMG930F122,"For Samsung SM-G930F Galaxy S7 - Volume Flex-Cable"
1129,SAMG930F41,"For Samsung SM-G930F Galaxy S7 - Sim / SD Card Tray Black"
1128,SAMG930F021,"For Samsung SM-G930F Galaxy S7 - Coaxial Cable 55.5mm"
1127,HWP9022,"For Huawei P9 - Loud-Speaker Box"
1126,HWP9021,"For Huawei Honor 7 /P9 - Camera Module (Front) 8MP"
1125,samg955f025,"For Samsung SM-G955F Galaxy S8 Plus - Volume Flex-Cable"
1124,samg955f024,"For Samsung SM-G955F Galaxy S8 Plus - Power Key Flex-Cable"
1123,samg950f13,"For Samsung  Galaxy SM-G950F S8 Back Cover Violet"
1122,SAMG935F09,"For Samsung SM-G935F Galaxy S7 Edge - Battery Cover White"
1121,SAMG930F39,"For Samsung SM-G930F S7 Fingerpint Reader Sliver"
1120,SAMG930F38,"For Samsung SM-G930F S7 Fingerpint Reader Gold"
1119,LGG6029,"For LG H870 G6 - Adhesive Foil f. Battery Cover"
1118,LGG6028,"For LG H870 G6 - Vibra Motor"
1117,LGG6027WH,"For LG H870 G6 - Sim / SD Card Tray f. White"
1116,LGG6027PT,"For LG H870 G6 - Sim / SD Card Tray f. Platinum"
1115,LGG6027BK,"For LG H870 G6 - Sim / SD Card Tray f. Black"
1114,LGG6026,"For LG H870 G6 - Dual Camera Module (Main) B 13MP 11.0x11.0x5.6"
1113,LGG6025,"For LG H870 G6 - Dual Camera Module (Main) A 13MP 12.2x19.0x5.3"
1112,LGG6024,"For LG H870 G6 - Camera Module (Front) 5MP"
1111,7P59,"For iPhone 7 Plus SIM Card Tray gold"
1110,7P58,"For iPhone 7 Plus SIM Card Tray silver"
1109,7P57,"For iPhone 7 Plus SIM Card Tray black"
1108,7P56,"For iPhone 7 Plus Camera Lens with Bezel"
1107,7P55,"For iPhone 7 Plus Screw Set silver"
1106,7P37,"For iPhone 7 Plus SIM Card Tray jet black"
1105,7P35,"For iPhone 7 Plus SIM Card Tray rose gold"
1104,7G56,"For iPhone 7 Camera Lens with Bezel"
1103,7G55,"For iPhone 7 Screw Set (68 pcs/set) silver"
1102,7G54,"For iPhone 7/7Plus Charging Port Screw Set rosa gold"
1101,7G53,"For iPhone 7/ 7Plus Charging Port Screw Set silver"
1100,7G52,"For iPhone 7/ 7Plus Charging Port Screw Set black"
1099,7G51,"For iPhone 7/ 7plus Charging Port Screw Set gold"
1098,7G27,"For iPhone 7 Power & Volume Flex"
1097,7G26,"For iPhone 7 LCD Adhesive White"
1096,6SP30,"For iPhone 6S Plus LCD/Housing Adhesive Black"
1095,6SP27,"For iPhone 6S Plus Test Flex"
1094,6P56,"For iPhone 6 Plus Camera Lens Gold"
1093,6P55,"For iPhone 6 Plus Camera Lens White"
1092,6P54A,"For iPhone 6 Plus Camera Lens Gray"
1091,6P46,"For iPhone 6 Plus Charging Flex Black"
1090,6P41,"For iPhone 6 Plus Charging Flex White"
1089,6P36,"For iPhone 6 Plus sticker for 2-D barcode"
1088,6P35,"For iPhone 6 Plus LCD touch sponge"
1087,6P12,"For iPhone 6 Plus Earpiece"
1086,6P10,"For iPhone 6 Plus sim card tray gold"
1085,6P09,"For iPhone 6 Plus sim card tray gray"
1084,6P07,"For iPhone 6 Plus vibrator"
1083,6G36,"For iPhone 6 sticker for 2-D barcode"
1082,6G28,"For iPhone 6 Sim Card Tray Silver"
1081,6G10,"For iPhone 6 Sim Card Tray Gold"
1080,6G07,"For iPhone 6 vibrator"
1079,5S52,"For iPhone 5S sim card reader"
1078,5S50,"For iPhone 5S frame white copy"
1077,5S49,"For iPhone 5S glass white copy"
1076,5S48,"For iPhone 5S glass black copy"
1075,5S31,"For iPhone 5S touch sponge"
1074,5S30,"For iPhone 5S LCD sponge"
1073,5S26,"For iPhone 5S vibrator"
1072,5S22,"For iPhone 5S upper and lower glass complete black"
1071,5S10,"For iPhone 5S Back Camera"
1070,5G24,"For iPhone 5 Sensor Flex With Camera"
1069,5G15,"For iPhone 5 Charge & Audio Flex White"
1068,5G014,"For iPhone 5 Sim card tray white"
1067,5G012,"For iPhone 5 Buzzer Speaker"
1066,5G010,"For iPhone 5 vibrator"
1065,5G07,"For iPhone 5 Home Button Flex"
1064,5G-006,"For iPhone 5 LCD Test Flex"
1063,4S39,"For iPhone 4S glass white copy"
1062,4S38,"For iPhone 4S Glass Black Copy"
1061,4S27,"For iPhone 4S  wifi"
1060,4S26,"For iPhone 4S wifi metal cover"
1059,4S25,"For iPhone 4S earpiece"
1058,4S23,"For iPhone 4/4S antenna GSM"
1057,4S22,"For iPhone 4S speaker antenna GSM"
1056,4S21,"For iPhone 4S screw"
1055,4S10,"For iPhone 4S Home Button Flex"
1054,4S08,"For iPhone 4S back camera"
1053,4S05,"For iPhone 4S charge flex white"
1052,4GS03,"For iPhone 4/4S screw bottom"
1051,4G49,"For iPhone 4 glass white copy"
1050,4G28,"For iPhone 4 wifi holder"
1049,4G27,"For iPhone 4 battery metal holder"
1048,4G26,"For iPhone 4 antenna GSM"
1047,4G25,"For iPhone 4 speaker & antenna GSM"
1046,4G24,"For iPhone 4 screw"
1045,4G22,"For iPhone 4 LCD connector"
1044,4G19,"For iPhone 4 charge flex white"
1043,4G18,"For iPhone 4 charge flex black"
1042,4G17,"For iPhone 4 earpiece"
1041,4G15,"For iPhone 4 SIM Card tray"
1040,4G11,"For iPhone 4 home button flex"
1039,4G08,"For iPhone 4 back camera"
1038,4G06,"For iPhone 4 audio flex white"
1037,4G05,"For iPhone 4 audio flex back"
1036,SONXA01,"For Sony XA LCD Black"
1035,SONX16,"For Sony X LCD Gold Original New"
1034,SONX15,"For Sony Xpeia X Front Adhesive"
1033,SONX14,"For Sony Xpeia X Front Adhesive"
1032,SONX13,"For Sony Xperia X Front Camera"
1031,SONX12,"For Sony Xperia X Back Camera"
1030,SONX11,"For Sony Xperia X Power Finger Sensor Flex"
1029,SONX10,"For Sony Xperia X Power Volume"
1028,SONX09,"For Sony Xperia X Charging Port Original"
1027,SONX08,"For Sony Xperia X Battery Cover Black"
1026,4897058385731,"Japan SupperGlass For iPhone 5/5S/5C 0.33mm 50 pcs box"
1025,SONX07,"For Sony Xperia X Battery Cover White"
1024,SONX06,"For Sony X battery cover rose"
1023,SONX05,"For Sony X battery cover Lime gold"
1022,SONX04,"For Sony Xperia X LCD Black"
1021,SONX03,"For Sony X LCD Pink"
1020,SONX02,"For Sony X LCD gold"
1019,SONX01,"For Sony X LCD Black"
1018,SONM507,"For Sony Xperia M5 LCD White"
1017,SONM506,"For Sony Xperia M5 LCD Black"
1016,SONM505,"For Sony Xperia M5 Antenna Flex"
1015,SONM504,"For Sony Xperia M5 Front Camera"
1014,SONM502,"For Sony Xperia M5 Audio Jack"
1013,SONM501,"For Sony Xperia M5 Charge Connector"
1012,SONM404,"For Sony M4 Aqua LCD With Frame Red"
1011,SONM403,"For Sony M4 Aqua LCD With Frame Gray"
1010,SONM402,"For Sony M4 Aqua LCD With Frame White"
1009,SONM401,"For Sony M4 Aqua LCD With Frame Black"
1008,SONM202,"For Sony M2 LCD with Frame Original White"
1007,SONM201,"For Sony M2 LCD with Frame Original Black"
1006,SON710,"For Sony Z3 LCD Original New Black"
1005,SON544,"For Sony Xperia X LCD Pink"
1004,SON540,"For Sony Xperia XA LCD Gold"
1003,SON530,"For Sony Xperia Z3 Compact Back Camera"
1002,SON529,"For Sony Z3 2PCS Sidebuttons Set in White"
1001,SON528,"For Sony Z3 2PCS Sidebuttons Set in Black"
1000,SON527,"For Sony Z3 Compact 2PCS Sidebuttons Set in White"
999,SON526,"For Sony Z3 Compact 2PCS Sidebuttons Set in Black"
998,SON523,"For Sony Z2 2PCS Sidebuttons Set in Black"
997,SON515,"For Sony Xperia Z3 Plus LCD Black"
996,SON512,"For Sony Xperia Z3 LCD Complete With Frame White"
995,SON511,"For Sony Xperia Z3 LCD Complete With Frame Black"
994,SON510,"For Sony Xperia M4 Aqua Audio Flex"
993,SON507,"For Sony Xperia M4 Aqua Back Adhesive"
992,SON506,"For Sony Xperia M4 Aqua Front Adhesive"
991,SON505,"For Sony Xperia Z3 Plus LCD White"
990,SON504,"For Sony Xperia M4 Back Cover White"
989,SON503,"For Sony Xperia M4 Back Cover Black"
988,SON490,"For Sony Z1 LCD Original New Black"
987,SON489,"For Sony Xperia D6503 Z2 Sim Card Tray"
986,SON487,"For Sony Xperia Z3+ Back Adhesive"
985,SON486,"For Sony Xperia Z3+ Frame Adhesive"
984,SON477,"For Sony Xperia M4 Aqua E2303 Charge Connector"
983,SON476,"For Sony Xperia Z3+ Back Cover Aqua Green"
982,SON474,"For Sony Xperia Z3+ Back Cover White"
981,SON473,"For Sony Z3+ Back cover Black"
980,SON471,"For Sony Xperia Z3 Compact LCD Complete With Frame White"
979,SON470,"For Sony Xperia Z3 Compact LCD Complete With Frame Black"
978,SON469,"For Sony Xperia M4 Aqua LCD White"
977,SON468,"For Sony Xperia M4 Aqua LCD Black"
976,SON467,"For Sony Xperia Z3 Campact Battery Origonal"
975,SON465,"For Sony Xperia Z3 Battery Origonal"
974,SON464,"For Sony Z3 NFC"
973,SON462,"For Sony Z3 Compact Audio Flex"
972,SON461,"For Sony Z3 Compact Earpice"
971,SON460,"For Sony Z3 Audio Flex"
970,SON459,"For Sony Z3 Compact Power Volume Flex"
969,SON448,"For Sony Z1 Front Adhesive"
968,SON447,"For Sony Z3 Compact Back Cover Green"
967,SON446,"For Sony Z3 Compact Back Cover Orange"
966,SON445,"For Sony Xperia Z3 Back Cover Gold"
965,SON444,"For Sony Z1 mini Back cover White"
964,SON443,"For Sony Z1 mini Back cover Black"
963,SON441,"For Sony Xperia Z3 Compact Back Adhesive"
962,SON440,"For Sony Xperia Z3 Compact Front Adhesive"
961,SON437,"For Sony Xperia Z3 Back Adhesive"
960,SON436,"For Sony Xperia Z3 Front Adhesive"
959,SON435,"For Sony Xperia  Z1 Earphone Jack"
958,SON430,"For Sony Xperia Z3 Compact Back Cover White"
957,SON429,"For Sony Xperia Z3 Compact Back Cover Black"
956,SON428,"For Sony Z3 Compact LCD White"
955,SON427,"For Sony Z3 Compact LCD Original Black"
954,SON426,"For Sony Xperia Z3 Back Cover White"
953,SON425,"For Sony Z3 Back cover Black"
952,SON424,"For Sony Xperia Z3 Main Flex"
951,SON422,"For Sony Xperia Z3 Earpiece"
950,SON421,"For Sony Xperia Z3 Back Camera"
949,SON420,"For Sony Xperia Z3 LCD White"
948,SON419,"For Sony Xperia Z3 LCD Black"
947,SON413,"For Sony Xperia M2 Back Cover White"
946,SON412,"For Sony Xperia M2 Back Cover Black"
945,SON403,"For Sony Xperia Z1 L39h Adhesive Back Cover"
944,SON400,"For Sony Xperia Z1 Compact Main Flex"
943,SON399,"For Sony Xperia Z2 D6503 Main Flex"
942,SON398,"For Sony Xperia D6503 Z2 Back Cover Adhesive"
941,SON397,"For Sony Xperia D6503 Z2 Front Adhesive"
940,SON396,"For Sony Xperia Z Front Adhesive Original  L36h"
939,SON384,"For Sony Xperia Z2 Back Cover White"
938,SON383,"For Sony Xperia Z2 Back Cover Black"
937,SON382,"For Sony Xperia D6503 Z2 Buzzer"
936,SON381,"For Sony Xperia Z2 D6503 Front Camera"
935,SON380,"For Sony Xperia Z2 Back Camera"
934,SON378,"For Sony Xperia Z2 D6503 Antenna"
933,SON376,"For Sony Xperia D6503 Z2 Charge Connector"
932,SON375,"For Sony Xperia Z2 D6503 LCD Complete "
931,SON371,"For Sony Xperia Z Sim Holder L36h"
930,SON189,"For Sony Xperia Z1 Compact LCD Complete Black"
929,SON70,"For Sony Xperia Z Ultra LCD Complete"
928,SON69,"For Sony Xperia Z1 Sim Card Reader"
927,SON67,"For Sony Xperia Z1 Charge Connector"
926,SON66,"For Sony Z1 Back cover White"
925,SON65,"For Sony Xperia Z1 Back Cover Black"
924,SON63,"For Sony Xperia Z1 LCD"
923,SON42,"For Sony Xperia Z L36h Adhesive Back Cover"
922,SON40,"For Sony Xperia Z Back Cover Black"
921,SON36,"For Sony  Xperia U/V/Z charge connector"
920,SON26,"For Sony Xperia Z Power Flex 36h"
919,SON25,"For Sony Xperia Z Back Camera L36H"
918,SON01,"For Sony Xperia Z LCD Complete Black L36h"
917,SO54,"For Sony Xperia S LCD + Touch LT26i"
